wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,inChainList,aligned,void,stretch
1953,0,1,270,0,She,{},1,0,0
1954,0,2,370,0,probably,{},1,0,0
1955,0,3,470,0,was,{},1,0,0
1956,0,4,570,0,.,{},1,0,0
1957,0,0,170,0,...,{},1,0,0
1958,0,1,270,0,[#],{},1,0,0
1959,0,2,370,0,--,{},1,0,0
1960,0,0,170,0,[I],{},1,0,0
1961,0,1,270,0,sat,{},1,0,0
1962,0,2,370,0,up,{},1,0,0
1963,0,3,470,0,with,{},1,0,0
1964,0,4,570,0,her,{},1,0,0
1965,0,5,670,0,,,{},1,0,0
1966,0,0,170,0,and,{},1,0,0
1967,0,1,270,0,I,{},1,0,0
1968,0,2,370,0,was,{},1,0,0
1969,0,3,470,0,talking,{},1,0,0
1970,0,4,570,0,to,{},1,0,0
1971,0,5,670,0,her,{},1,0,0
1972,0,6,770,0,,,{},1,0,0
1973,0,0,170,0,she,{},1,0,0
1974,0,1,270,0,was,{},1,0,0
1975,0,2,370,0,doing,{},1,0,0
1976,0,3,470,0,all,{},1,0,0
1977,0,4,570,0,the,{},1,0,0
1978,0,5,670,0,decorating,{},1,0,0
1979,0,6,770,0,,,{},1,0,0
1980,0,0,170,0,..,{},1,0,0
1981,0,1,270,0,I,{},1,0,0
1982,0,2,370,0,mean,{},1,0,0
1983,0,3,470,0,,,{},1,0,0
1984,0,0,170,0,:,{},1,0,0
1985,0,1,270,0,...,{},1,0,0
1986,0,2,370,0,what,{},1,0,0
1987,0,3,470,0,was,{},1,0,0
1988,0,4,570,0,I,{},1,0,0
1989,0,5,670,0,gonna,{},1,0,0
1990,0,6,770,0,do,{},1,0,0
1991,0,7,870,0,.,{},1,0,0
1992,0,0,170,0,She-,{},1,0,0
1993,0,1,270,0,I,{},1,0,0
1994,0,2,370,0,mean,{},1,0,0
1995,0,3,470,0,,,{},1,0,0
1996,0,0,170,0,she,{},1,0,0
1997,0,1,270,0,was,{},1,0,0
1998,0,2,370,0,just,{},1,0,0
1999,0,3,470,0,..,{},1,0,0
2000,0,4,570,0,putting,{},1,0,0
2001,0,5,670,0,up,{},1,0,0
2002,0,6,770,0,the,{},1,0,0
2003,0,7,870,0,balls,{},1,0,0
2004,0,8,970,0,and,{},1,0,0
2005,0,9,1070,0,everything,{},1,0,0
2006,0,10,1170,0,and,{},1,0,0
2007,0,11,1270,0,,,{},1,0,0
2008,0,0,170,0,...,{},1,0,0
2009,0,1,270,0,she'd,{},1,0,0
2010,0,2,370,0,say,{},1,0,0
2011,0,3,470,0,where,{},1,0,0
2012,0,4,570,0,,,{},1,0,0
2013,0,0,170,0,...,{},1,0,0
2014,0,1,270,0,where,{},1,0,0
2015,0,2,370,0,do,{},1,0,0
2016,0,3,470,0,you,{},1,0,0
2017,0,4,570,0,think,{},1,0,0
2018,0,5,670,0,this,{},1,0,0
2019,0,6,770,0,should,{},1,0,0
2020,0,7,870,0,go,{},1,0,0
2021,0,8,970,0,and,{},1,0,0
2022,0,9,1070,0,,,{},1,0,0
2023,0,0,170,0,...,{},1,0,0
2024,0,1,270,0,so,{},1,0,0
2025,0,2,370,0,I,{},1,0,0
2026,0,3,470,0,was,{},1,0,0
2027,0,4,570,0,sitting,{},1,0,0
2028,0,5,670,0,there,{},1,0,0
2029,0,6,770,0,doing,{},1,0,0
2030,0,7,870,0,my,{},1,0,0
2031,0,8,970,0,Welfare,{},1,0,0
2032,0,9,1070,0,application,{},1,0,0
2033,0,10,1170,0,.,{},1,0,0
2034,0,0,170,0,...,{},1,0,0
2035,0,1,270,0,And,{},1,0,0
2036,0,2,370,0,uh:,{},1,0,0
2037,0,3,470,0,,,{},1,0,0
2038,0,0,170,0,...,{},1,0,0
2039,0,1,270,0,@you,{},1,0,0
2040,0,2,370,0,@know,{},1,0,0
2041,0,3,470,0,I,{},1,0,0
2042,0,4,570,0,was,{},1,0,0
2043,0,5,670,0,just,{},1,0,0
2044,0,6,770,0,sitting,{},1,0,0
2045,0,7,870,0,there,{},1,0,0
2046,0,8,970,0,watching,{},1,0,0
2047,0,9,1070,0,her,{},1,0,0
2048,0,10,1170,0,,,{},1,0,0
2049,0,0,170,0,telling,{},1,0,0
2050,0,1,270,0,her,{},1,0,0
2051,0,2,370,0,...,{},1,0,0
2052,0,3,470,0,where,{},1,0,0
2053,0,4,570,0,to,{},1,0,0
2054,0,5,670,0,put,{},1,0,0
2055,0,6,770,0,everything,{},1,0,0
2056,0,7,870,0,and,{},1,0,0
2057,0,8,970,0,what,{},1,0,0
2058,0,9,1070,0,not,{},1,0,0
2059,0,10,1170,0,.,{},1,0,0
2060,0,0,170,0,...,{},1,0,0
2061,0,1,270,0,Did,{},1,0,0
2062,0,2,370,0,you,{},1,0,0
2063,0,3,470,0,know,{},1,0,0
2064,0,4,570,0,*Nickie,{},1,0,0
2065,0,5,670,0,wanted,{},1,0,0
2066,0,6,770,0,her,{},1,0,0
2067,0,7,870,0,own,{},1,0,0
2068,0,8,970,0,tree:,{},1,0,0
2069,0,9,1070,0,?,{},1,0,0
2070,0,0,170,0,...,{},1,0,0
2071,0,1,270,0,Ye:s,{},1,0,0
2072,0,2,370,0,?,{},1,0,0
2073,0,0,170,0,...,{},1,0,0
2074,0,1,270,0,And,{},1,0,0
2075,0,2,370,0,I,{},1,0,0
2076,0,3,470,0,forgot,{},1,0,0
2077,0,4,570,0,to,{},1,0,0
2078,0,5,670,0,bring,{},1,0,0
2079,0,6,770,0,it,{},1,0,0
2080,0,7,870,0,in,{},1,0,0
2081,0,8,970,0,,,{},1,0,0
2082,0,0,170,0,it's,{},1,0,0
2083,0,1,270,0,outside,{},1,0,0
2084,0,2,370,0,?,{},1,0,0
2085,0,0,170,0,...,{},1,0,0
2086,0,1,270,0,What,{},1,0,0
2087,0,2,370,0,are,{},1,0,0
2088,0,3,470,0,you,{},1,0,0
2089,0,4,570,0,gonna,{},1,0,0
2090,0,5,670,0,do,{},1,0,0
2091,0,6,770,0,with,{},1,0,0
2092,0,7,870,0,it,{},1,0,0
2093,0,8,970,0,.,{},1,0,0
2094,0,0,170,0,...,{},1,0,0
2095,0,1,270,0,She,{},1,0,0
2096,0,2,370,0,wants,{},1,0,0
2097,0,3,470,0,to,{},1,0,0
2098,0,4,570,0,set,{},1,0,0
2099,0,5,670,0,it,{},1,0,0
2100,0,6,770,0,up,{},1,0,0
2101,0,7,870,0,for,{},1,0,0
2102,0,8,970,0,her,{},1,0,0
2103,0,9,1070,0,Barbies,{},1,0,0
2104,0,10,1170,0,.,{},1,0,0
2105,0,0,170,0,...,{},1,0,0
2106,0,1,270,0,I,{},1,0,0
2107,0,2,370,0,was,{},1,0,0
2108,0,3,470,0,just,{},1,0,0
2109,0,4,570,0,gonna,{},1,0,0
2110,0,5,670,0,use,{},1,0,0
2111,0,6,770,0,a,{},1,0,0
2112,0,7,870,0,tin,{},1,0,0
2113,0,8,970,0,can,{},1,0,0
2114,0,9,1070,0,and,{},1,0,0
2115,0,10,1170,0,put,{},1,0,0
2116,0,11,1270,0,rocks,{},1,0,0
2117,0,12,1370,0,in,{},1,0,0
2118,0,13,1470,0,the,{},1,0,0
2119,0,14,1570,0,bottom,{},1,0,0
2120,0,15,1670,0,?,{},1,0,0
2121,0,0,170,0,..,{},1,0,0
2122,0,1,270,0,Mhm,{},1,0,0
2123,0,2,370,0,.,{},1,0,0
2124,0,0,170,0,..,{},1,0,0
2125,0,1,270,0,And,{},1,0,0
2126,0,2,370,0,just,{},1,0,0
2127,0,3,470,0,stick,{},1,0,0
2128,0,4,570,0,it,{},1,0,0
2129,0,5,670,0,in,{},1,0,0
2130,0,6,770,0,there,{},1,0,0
2131,0,7,870,0,.,{},1,0,0
2132,0,0,170,0,...,{},1,0,0
2133,0,1,270,0,And,{},1,0,0
2134,0,2,370,0,you,{},1,0,0
2135,0,3,470,0,know,{},1,0,0
2136,0,4,570,0,what,{},1,0,0
2137,0,5,670,0,I,{},1,0,0
2138,0,6,770,0,did,{},1,0,0
2139,0,7,870,0,?,{},1,0,0
2140,0,0,170,0,Hm,{},1,0,0
2141,0,1,270,0,.,{},1,0,0
2142,0,0,170,0,I,{},1,0,0
2143,0,1,270,0,[didn't],{},1,0,0
2144,0,2,370,0,want,{},1,0,0
2145,0,3,470,0,to,{},1,0,0
2146,0,4,570,0,waste,{},1,0,0
2147,0,5,670,0,a,{},1,0,0
2148,0,6,770,0,tree's,{},1,0,0
2149,0,7,870,0,life,{},1,0,0
2150,0,8,970,0,,,{},1,0,0
2151,0,0,170,0,[],{},1,0,0
2152,0,0,170,0,...,{},1,0,0
2153,0,1,270,0,so,{},1,0,0
2154,0,2,370,0,I,{},1,0,0
2155,0,3,470,0,just,{},1,0,0
2156,0,4,570,0,cut,{},1,0,0
2157,0,5,670,0,a,{},1,0,0
2158,0,6,770,0,branch,{},1,0,0
2159,0,7,870,0,off,{},1,0,0
2160,0,8,970,0,one,{},1,0,0
2161,0,9,1070,0,@,{},1,0,0
2162,0,10,1170,0,.,{},1,0,0
2163,0,0,170,0,...,{},1,0,0
2164,0,1,270,0,...,{},1,0,0
2165,0,2,370,0,God,{},1,0,0
2166,0,3,470,0,,,{},1,0,0
2167,0,0,170,0,#I,{},1,0,0
2168,0,1,270,0,#fell,{},1,0,0
2169,0,2,370,0,#up,{},1,0,0
2170,0,3,470,0,#there,{},1,0,0
2171,0,4,570,0,.,{},1,0,0
2172,0,0,170,0,...,{},1,0,0
2173,0,1,270,0,{SIP},{},1,0,0
2174,0,0,170,0,Where'd,{},1,0,0
2175,0,1,270,0,you,{},1,0,0
2176,0,2,370,0,go,{},1,0,0
2177,0,3,470,0,.,{},1,0,0
2178,0,0,170,0,...,{},1,0,0
2179,0,1,270,0,to,{},1,0,0
2180,0,2,370,0,get,{},1,0,0
2181,0,3,470,0,em,{},1,0,0
2182,0,4,570,0,.,{},1,0,0
2183,0,0,170,0,...,{},1,0,0
2184,0,1,270,0,You,{},1,0,0
2185,0,2,370,0,know,{},1,0,0
2186,0,3,470,0,where,{},1,0,0
2187,0,4,570,0,*Sarah,{},1,0,0
2188,0,5,670,0,and,{},1,0,0
2189,0,6,770,0,*Arvela,{},1,0,0
2190,0,7,870,0,live,{},1,0,0
2191,0,8,970,0,?,{},1,0,0
2192,0,0,170,0,..,{},1,0,0
2193,0,1,270,0,Mhm,{},1,0,0
2194,0,2,370,0,,,{},1,0,0
2195,0,0,170,0,..,{},1,0,0
2196,0,1,270,0,Just,{},1,0,0
2197,0,2,370,0,around,{},1,0,0
2198,0,3,470,0,the,{},1,0,0
2199,0,4,570,0,corner,{},1,0,0
2200,0,5,670,0,.,{},1,0,0
2201,0,0,170,0,...,{},1,0,0
2202,0,1,270,0,Remember,{},1,0,0
2203,0,2,370,0,that,{},1,0,0
2204,0,3,470,0,first,{},1,0,0
2205,0,4,570,0,..,{},1,0,0
2206,0,5,670,0,cattle,{},1,0,0
2207,0,6,770,0,guard,{},1,0,0
2208,0,7,870,0,you,{},1,0,0
2209,0,8,970,0,go,{},1,0,0
2210,0,9,1070,0,over,{},1,0,0
2211,0,10,1170,0,?,{},1,0,0
2212,0,0,170,0,...,{},1,0,0
2213,0,1,270,0,Unhunh,{},1,0,0
2214,0,2,370,0,,,{},1,0,0
2215,0,0,170,0,I,{},1,0,0
2216,0,1,270,0,didn't,{},1,0,0
2217,0,2,370,0,even,{},1,0,0
2218,0,3,470,0,go,{},1,0,0
2219,0,4,570,0,over,{},1,0,0
2220,0,5,670,0,that,{},1,0,0
2221,0,6,770,0,.,{},1,0,0
2222,0,0,170,0,...,{},1,0,0
2223,0,1,270,0,You,{},1,0,0
2224,0,2,370,0,mean,{},1,0,0
2225,0,3,470,0,,,{},1,0,0
2226,0,0,170,0,...,{},1,0,0
2227,0,1,270,0,kinda,{},1,0,0
2228,0,2,370,0,like,{},1,0,0
2229,0,3,470,0,..,{},1,0,0
2230,0,4,570,0,by,{},1,0,0
2231,0,5,670,0,the,{},1,0,0
2232,0,6,770,0,--,{},1,0,0
2233,0,0,170,0,...,{},1,0,0
2234,0,1,270,0,by,{},1,0,0
2235,0,2,370,0,the,{},1,0,0
2236,0,3,470,0,[tunnel],{},1,0,0
2237,0,4,570,0,?,{},1,0,0
2238,0,0,170,0,[Right,{},1,0,0
2239,0,1,270,0,|below,{},1,0,0
2240,0,2,370,0,|the],{},1,0,0
2241,0,3,470,0,tunnel,{},1,0,0
2242,0,4,570,0,.,{},1,0,0
2243,0,0,170,0,...,{},1,0,0
2244,0,1,270,0,Oh:,{},1,0,0
2245,0,2,370,0,.,{},1,0,0
2246,0,0,170,0,...,{},1,0,0
2247,0,1,270,0,And,{},1,0,0
2248,0,2,370,0,I,{},1,0,0
2249,0,3,470,0,just,{},1,0,0
2250,0,4,570,0,walked,{},1,0,0
2251,0,5,670,0,up,{},1,0,0
2252,0,6,770,0,--,{},1,0,0
2253,0,0,170,0,...,{},1,0,0
2254,0,1,270,0,W:e,{},1,0,0
2255,0,2,370,0,just,{},1,0,0
2256,0,3,470,0,walked,{},1,0,0
2257,0,4,570,0,up,{},1,0,0
2258,0,5,670,0,around,{},1,0,0
2259,0,6,770,0,uh,{},1,0,0
2260,0,7,870,0,,,{},1,0,0
2261,0,0,170,0,that,{},1,0,0
2262,0,1,270,0,area,{},1,0,0
2263,0,2,370,0,,,{},1,0,0
2264,0,0,170,0,God,{},1,0,0
2265,0,1,270,0,~Alice,{},1,0,0
2266,0,2,370,0,that,{},1,0,0
2267,0,3,470,0,was,{},1,0,0
2268,0,4,570,0,f:u:n,{},1,0,0
2269,0,5,670,0,.,{},1,0,0
2270,0,0,170,0,Did,{},1,0,0
2271,0,1,270,0,you,{},1,0,0
2272,0,2,370,0,get,{},1,0,0
2273,0,3,470,0,grandma,{},1,0,0
2274,0,4,570,0,a,{},1,0,0
2275,0,5,670,0,tree,{},1,0,0
2276,0,6,770,0,too,{},1,0,0
2277,0,7,870,0,?,{},1,0,0
2278,0,0,170,0,Hunhunh.,{},1,0,0
2279,0,1,270,0,-.,{},1,0,0
2280,0,0,170,0,...,{},1,0,0
2281,0,1,270,0,Does,{},1,0,0
2282,0,2,370,0,she,{},1,0,0
2283,0,3,470,0,already,{},1,0,0
2284,0,4,570,0,have,{},1,0,0
2285,0,5,670,0,one,{},1,0,0
2286,0,6,770,0,?,{},1,0,0
2287,0,0,170,0,...,{},1,0,0
2288,0,1,270,0,Hmm.,{},1,0,0
2289,0,2,370,0,-.,{},1,0,0
2290,0,0,170,0,...,{},1,0,0
2291,0,1,270,0,That,{},1,0,0
2292,0,2,370,0,pickup,{},1,0,0
2293,0,3,470,0,could,{},1,0,0
2294,0,4,570,0,only,{},1,0,0
2295,0,5,670,0,hold,{},1,0,0
2296,0,6,770,0,like,{},1,0,0
2297,0,7,870,0,three,{},1,0,0
2298,0,8,970,0,.,{},1,0,0
2299,0,0,170,0,...,{},1,0,0
2300,0,1,270,0,Mm,{},1,0,0
2301,0,2,370,0,.,{},1,0,0
2302,0,0,170,0,...,{},1,0,0
2303,0,1,270,0,I,{},1,0,0
2304,0,2,370,0,wonder,{},1,0,0
2305,0,3,470,0,why,{},1,0,0
2306,0,4,570,0,--,{},1,0,0
2307,0,0,170,0,..,{},1,0,0
2308,0,1,270,0,Did,{},1,0,0
2309,0,2,370,0,daddy,{},1,0,0
2310,0,3,470,0,say,{},1,0,0
2311,0,4,570,0,to,{},1,0,0
2312,0,5,670,0,take,{},1,0,0
2313,0,6,770,0,the,{},1,0,0
2314,0,7,870,0,pickup,{},1,0,0
2315,0,8,970,0,back,{},1,0,0
2316,0,9,1070,0,?,{},1,0,0
2317,0,0,170,0,Or,{},1,0,0
2318,0,1,270,0,what,{},1,0,0
2319,0,2,370,0,was,{},1,0,0
2320,0,3,470,0,the,{},1,0,0
2321,0,4,570,0,[deal],{},1,0,0
2322,0,5,670,0,.,{},1,0,0
2323,0,0,170,0,[Yeah],{},1,0,0
2324,0,1,270,0,.,{},1,0,0
2325,0,0,170,0,..,{},1,0,0
2326,0,1,270,0,Yeah,{},1,0,0
2327,0,2,370,0,.,{},1,0,0
2328,0,0,170,0,Why,{},1,0,0
2329,0,1,270,0,.,{},1,0,0
2330,0,0,170,0,...,{},1,0,0
2331,0,1,270,0,Cause,{},1,0,0
2332,0,2,370,0,*Phoebe,{},1,0,0
2333,0,3,470,0,needs,{},1,0,0
2334,0,4,570,0,it,{},1,0,0
2335,0,5,670,0,.,{},1,0,0
2336,0,0,170,0,...,{},1,0,0
2337,0,1,270,0,What's,{},1,0,0
2338,0,2,370,0,wrong,{},1,0,0
2339,0,3,470,0,with,{},1,0,0
2340,0,4,570,0,the,{},1,0,0
2341,0,5,670,0,car,{},1,0,0
2342,0,6,770,0,.,{},1,0,0
2343,0,0,170,0,...,{},1,0,0
2344,0,0,170,0,Oh,{},1,0,0
2345,0,1,270,0,,,{},1,0,0
2346,0,0,170,0,you,{},1,0,0
2347,0,1,270,0,didn't,{},1,0,0
2348,0,2,370,0,hear,{},1,0,0
2349,0,3,470,0,about,{},1,0,0
2350,0,4,570,0,it,{},1,0,0
2351,0,5,670,0,?,{},1,0,0
2352,0,0,170,0,Hunhunh.,{},1,0,0
2353,0,1,270,0,-.,{},1,0,0
2354,0,0,170,0,...,{},1,0,0
2355,0,1,270,0,Oh,{},1,0,0
2356,0,2,370,0,,,{},1,0,0
2357,0,0,170,0,you,{},1,0,0
2358,0,1,270,0,did,{},1,0,0
2359,0,2,370,0,,,{},1,0,0
2360,0,0,170,0,about,{},1,0,0
2361,0,1,270,0,how,{},1,0,0
2362,0,2,370,0,the,{},1,0,0
2363,0,3,470,0,..,{},1,0,0
2364,0,4,570,0,engine,{},1,0,0
2365,0,5,670,0,was,{},1,0,0
2366,0,6,770,0,on,{},1,0,0
2367,0,7,870,0,fire,{},1,0,0
2368,0,8,970,0,?,{},1,0,0
2369,0,0,170,0,..,{},1,0,0
2370,0,1,270,0,Mhm,{},1,0,0
2371,0,2,370,0,,,{},1,0,0
2372,0,0,170,0,...,{},1,0,0
2373,0,1,270,0,See,{},1,0,0
2374,0,2,370,0,there,{},1,0,0
2375,0,3,470,0,was,{},1,0,0
2376,0,4,570,0,oil,{},1,0,0
2377,0,5,670,0,spilling,{},1,0,0
2378,0,6,770,0,out,{},1,0,0
2379,0,7,870,0,,,{},1,0,0
2380,0,0,170,0,...,{},1,0,0
2381,0,1,270,0,leaking,{},1,0,0
2382,0,2,370,0,out,{},1,0,0
2383,0,3,470,0,from,{},1,0,0
2384,0,4,570,0,...,{},1,0,0
2385,0,5,670,0,the,{},1,0,0
2386,0,6,770,0,valve,{},1,0,0
2387,0,7,870,0,cover,{},1,0,0
2388,0,8,970,0,.,{},1,0,0
2389,0,0,170,0,...,{},1,0,0
2390,0,1,270,0,Mhm,{},1,0,0
2391,0,2,370,0,.,{},1,0,0
2392,0,0,170,0,The,{},1,0,0
2393,0,1,270,0,valve,{},1,0,0
2394,0,2,370,0,cover,{},1,0,0
2395,0,3,470,0,gasket,{},1,0,0
2396,0,4,570,0,apparently,{},1,0,0
2397,0,5,670,0,cracked,{},1,0,0
2398,0,6,770,0,or,{},1,0,0
2399,0,7,870,0,whatever,{},1,0,0
2400,0,8,970,0,,,{},1,0,0
2401,0,0,170,0,and,{},1,0,0
2402,0,1,270,0,there,{},1,0,0
2403,0,2,370,0,was,{},1,0,0
2404,0,3,470,0,oil,{},1,0,0
2405,0,4,570,0,coming,{},1,0,0
2406,0,5,670,0,out,{},1,0,0
2407,0,6,770,0,,,{},1,0,0
2408,0,0,170,0,..,{},1,0,0
2409,0,1,270,0,and,{},1,0,0
2410,0,2,370,0,the,{},1,0,0
2411,0,3,470,0,oil,{},1,0,0
2412,0,4,570,0,got,{},1,0,0
2413,0,5,670,0,hot,{},1,0,0
2414,0,6,770,0,,,{},1,0,0
2415,0,0,170,0,and,{},1,0,0
2416,0,1,270,0,you,{},1,0,0
2417,0,2,370,0,know,{},1,0,0
2418,0,3,470,0,how,{},1,0,0
2419,0,4,570,0,it,{},1,0,0
2420,0,5,670,0,gets,{},1,0,0
2421,0,6,770,0,hot,{},1,0,0
2422,0,7,870,0,and,{},1,0,0
2423,0,8,970,0,smokes,{},1,0,0
2424,0,9,1070,0,?,{},1,0,0
2425,0,0,170,0,Mhm,{},1,0,0
2426,0,1,270,0,.,{},1,0,0
2427,0,0,170,0,...,{},1,0,0
2428,0,1,270,0,Well,{},1,0,0
2429,0,2,370,0,,,{},1,0,0
2430,0,0,170,0,I,{},1,0,0
2431,0,1,270,0,guess,{},1,0,0
2432,0,2,370,0,enough,{},1,0,0
2433,0,3,470,0,came,{},1,0,0
2434,0,4,570,0,out,{},1,0,0
2435,0,5,670,0,,,{},1,0,0
2436,0,0,170,0,...,{},1,0,0
2437,0,1,270,0,because,{},1,0,0
2438,0,2,370,0,we,{},1,0,0
2439,0,3,470,0,were,{},1,0,0
2440,0,4,570,0,losing,{},1,0,0
2441,0,5,670,0,oil,{},1,0,0
2442,0,6,770,0,bad,{},1,0,0
2443,0,7,870,0,,,{},1,0,0
2444,0,0,170,0,...,{},1,0,0
2445,0,1,270,0,going,{},1,0,0
2446,0,2,370,0,from,{},1,0,0
2447,0,3,470,0,Billings,{},1,0,0
2448,0,4,570,0,to,{},1,0,0
2449,0,5,670,0,..,{},1,0,0
2450,0,6,770,0,Crow,{},1,0,0
2451,0,7,870,0,,,{},1,0,0
2452,0,0,170,0,um,{},1,0,0
2453,0,1,270,0,,,{},1,0,0
2454,0,0,170,0,...,{},1,0,0
2455,0,1,270,0,there's,{},1,0,0
2456,0,2,370,0,a,{},1,0,0
2457,0,3,470,0,lot,{},1,0,0
2458,0,4,570,0,of,{},1,0,0
2459,0,5,670,0,+,{},1,0,0
2460,0,0,170,0,{SIP},{},1,0,0
2461,0,0,170,0,+,{},1,0,0
2462,0,1,270,0,smoke,{},1,0,0
2463,0,2,370,0,coming,{},1,0,0
2464,0,3,470,0,out,{},1,0,0
2465,0,4,570,0,,,{},1,0,0
2466,0,0,170,0,and,{},1,0,0
2467,0,1,270,0,by,{},1,0,0
2468,0,2,370,0,the,{},1,0,0
2469,0,3,470,0,time,{},1,0,0
2470,0,4,570,0,we,{},1,0,0
2471,0,5,670,0,got,{},1,0,0
2472,0,6,770,0,to,{},1,0,0
2473,0,7,870,0,Hardin,{},1,0,0
2474,0,8,970,0,,,{},1,0,0
2475,0,0,170,0,we,{},1,0,0
2476,0,1,270,0,had,{},1,0,0
2477,0,2,370,0,to,{},1,0,0
2478,0,3,470,0,put,{},1,0,0
2479,0,4,570,0,like,{},1,0,0
2480,0,5,670,0,uh:,{},1,0,0
2481,0,6,770,0,,,{},1,0,0
2482,0,0,170,0,...,{},1,0,0
2483,0,1,270,0,three,{},1,0,0
2484,0,2,370,0,or,{},1,0,0
2485,0,3,470,0,four,{},1,0,0
2486,0,4,570,0,quarts,{},1,0,0
2487,0,5,670,0,in,{},1,0,0
2488,0,6,770,0,.,{},1,0,0
2489,0,0,170,0,...,{},1,0,0
2490,0,1,270,0,Unhunh,{},1,0,0
2491,0,2,370,0,.,{},1,0,0
2492,0,0,170,0,...,{},1,0,0
2493,0,1,270,0,It,{},1,0,0
2494,0,2,370,0,was,{},1,0,0
2495,0,3,470,0,three,{},1,0,0
2496,0,4,570,0,.,{},1,0,0
2497,0,0,170,0,..,{},1,0,0
2498,0,1,270,0,:,{},1,0,0
2499,0,2,370,0,..,{},1,0,0
2500,0,3,470,0,An:d,{},1,0,0
2501,0,4,570,0,,,{},1,0,0
2502,0,0,170,0,..,{},1,0,0
2503,0,1,270,0,by,{},1,0,0
2504,0,2,370,0,the,{},1,0,0
2505,0,3,470,0,time,{},1,0,0
2506,0,4,570,0,we,{},1,0,0
2507,0,5,670,0,got,{},1,0,0
2508,0,6,770,0,to,{},1,0,0
2509,0,7,870,0,+,{},1,0,0
2510,0,0,170,0,...,{},1,0,0
2511,0,0,170,0,+,{},1,0,0
2512,0,1,270,0,Crow,{},1,0,0
2513,0,2,370,0,,,{},1,0,0
2514,0,0,170,0,...,{},1,0,0
2515,0,1,270,0,it,{},1,0,0
2516,0,2,370,0,was:,{},1,0,0
2517,0,3,470,0,,,{},1,0,0
2518,0,0,170,0,...,{},1,0,0
2519,0,1,270,0,it,{},1,0,0
2520,0,2,370,0,was,{},1,0,0
2521,0,3,470,0,one,{},1,0,0
2522,0,4,570,0,quart,{},1,0,0
2523,0,5,670,0,low,{},1,0,0
2524,0,6,770,0,.,{},1,0,0
2525,0,0,170,0,...,{},1,0,0
2526,0,1,270,0,And,{},1,0,0
2527,0,2,370,0,there,{},1,0,0
2528,0,3,470,0,was,{},1,0,0
2529,0,4,570,0,smoke,{},1,0,0
2530,0,5,670,0,still,{},1,0,0
2531,0,6,770,0,coming,{},1,0,0
2532,0,7,870,0,from,{},1,0,0
2533,0,8,970,0,under,{},1,0,0
2534,0,9,1070,0,the,{},1,0,0
2535,0,10,1170,0,engine,{},1,0,0
2536,0,11,1270,0,,,{},1,0,0
2537,0,0,170,0,I,{},1,0,0
2538,0,1,270,0,figure,{},1,0,0
2539,0,2,370,0,w-,{},1,0,0
2540,0,3,470,0,if,{},1,0,0
2541,0,4,570,0,it,{},1,0,0
2542,0,5,670,0,was,{},1,0,0
2543,0,6,770,0,losing,{},1,0,0
2544,0,7,870,0,that,{},1,0,0
2545,0,8,970,0,much,{},1,0,0
2546,0,9,1070,0,oil,{},1,0,0
2547,0,10,1170,0,,,{},1,0,0
2548,0,0,170,0,then,{},1,0,0
2549,0,1,270,0,#it,{},1,0,0
2550,0,2,370,0,caught,{},1,0,0
2551,0,3,470,0,fire,{},1,0,0
2552,0,4,570,0,.,{},1,0,0
2553,0,0,170,0,Mhm,{},1,0,0
2554,0,1,270,0,.,{},1,0,0
2555,0,0,170,0,Cause,{},1,0,0
2556,0,1,270,0,the,{},1,0,0
2557,0,2,370,0,engine,{},1,0,0
2558,0,3,470,0,was,{},1,0,0
2559,0,4,570,0,hot,{},1,0,0
2560,0,5,670,0,,,{},1,0,0
2561,0,0,170,0,cause,{},1,0,0
2562,0,1,270,0,there,{},1,0,0
2563,0,2,370,0,wasn't,{},1,0,0
2564,0,3,470,0,..,{},1,0,0
2565,0,4,570,0,enough,{},1,0,0
2566,0,5,670,0,water,{},1,0,0
2567,0,6,770,0,in,{},1,0,0
2568,0,7,870,0,the,{},1,0,0
2569,0,8,970,0,...,{},1,0,0
2570,0,9,1070,0,radiator,{},1,0,0
2571,0,10,1170,0,.,{},1,0,0
2572,0,0,170,0,...,{},1,0,0
2573,0,1,270,0,Mhm,{},1,0,0
2574,0,2,370,0,.,{},1,0,0
2575,0,0,170,0,I,{},1,0,0
2576,0,1,270,0,talked,{},1,0,0
2577,0,2,370,0,to,{},1,0,0
2578,0,3,470,0,*Oscar,{},1,0,0
2579,0,4,570,0,about,{},1,0,0
2580,0,5,670,0,it,{},1,0,0
2581,0,6,770,0,,,{},1,0,0
2582,0,0,170,0,and,{},1,0,0
2583,0,1,270,0,he,{},1,0,0
2584,0,2,370,0,said,{},1,0,0
2585,0,3,470,0,,,{},1,0,0
2586,0,0,170,0,well,{},1,0,0
2587,0,1,270,0,I,{},1,0,0
2588,0,2,370,0,checked,{},1,0,0
2589,0,3,470,0,,,{},1,0,0
2590,0,0,170,0,it,{},1,0,0
2591,0,1,270,0,was,{},1,0,0
2592,0,2,370,0,only,{},1,0,0
2593,0,3,470,0,,,{},1,0,0
2594,0,0,170,0,..,{},1,0,0
2595,0,1,270,0,it,{},1,0,0
2596,0,2,370,0,was,{},1,0,0
2597,0,3,470,0,only,{},1,0,0
2598,0,4,570,0,about,{},1,0,0
2599,0,5,670,0,,,{},1,0,0
2600,0,0,170,0,I'd,{},1,0,0
